Time,Cum. Inj. Water,Cum Prod Water,Cum. Oil Prod. ,Cum. Inj CO2,Cum. Prod Gas,Pressure
(hrs),(rml),ml,(sep_ml),(rml),(std.cc),atm
329.296,3922.481,2869.154,690.889,0.000,83501.681,295.985
329.313,3922.601,2869.174,692.126,0.000,83508.006,295.945
329.330,3922.722,2869.284,692.126,0.000,83520.608,295.985
329.346,3922.843,2869.374,691.737,0.000,83560.356,295.985
329.363,3922.964,2869.595,691.388,0.000,83518.206,296.067
329.380,3923.084,2869.695,692.296,0.000,83529.803,295.904
329.396,3923.205,2869.795,691.797,0.000,83525.357,295.646
329.413,3923.325,2869.895,691.772,0.000,83528.225,295.822
329.430,3923.445,2869.955,691.887,0.000,83533.808,295.985
329.446,3923.567,2870.194,691.637,0.000,83534.632,295.904
329.463,3923.687,2870.333,691.428,0.000,83532.799,295.822
329.480,3923.808,2870.344,691.767,0.000,83522.086,295.863
329.496,3923.928,2870.563,691.598,0.000,83518.280,295.768
329.513,3924.049,2870.594,691.468,0.000,83521.247,295.904
329.530,3924.168,2870.723,691.278,0.000,83535.149,295.904
329.546,3924.289,2870.815,691.657,0.000,83543.277,295.904
329.563,3924.409,2871.024,692.046,0.000,83525.126,295.985
329.580,3924.529,2871.134,692.046,0.000,83552.775,295.768
329.596,3924.651,2871.204,691.388,0.000,83529.030,295.904
329.613,3924.771,2871.315,692.026,0.000,83523.478,295.945
329.630,3924.892,2871.356,691.538,0.000,83539.815,295.822
329.646,3925.012,2871.505,692.056,0.000,83545.296,295.822
329.663,3925.133,2871.643,690.640,0.000,83536.513,295.822
329.680,3925.254,2871.733,691.757,0.000,83544.329,295.863
329.696,3925.375,2871.924,690.939,0.000,83556.088,295.768
329.713,3925.493,2872.034,690.939,0.000,83563.439,295.904
329.730,3925.613,2872.144,690.939,0.000,83544.708,295.863
329.746,3925.734,2872.254,690.939,0.000,83576.045,295.985
329.763,3925.854,2872.364,690.939,0.000,83546.514,295.904
329.780,3925.975,2872.474,690.939,0.000,83565.599,295.768
329.796,3926.095,2872.604,691.727,0.000,83556.663,295.863
329.813,3926.216,2872.645,691.468,0.000,83560.087,295.945
329.830,3926.336,2872.865,691.667,0.000,83583.169,295.904
329.846,3926.457,2872.935,692.116,0.000,83540.124,296.026
329.863,3926.578,2873.175,690.531,0.000,83571.848,295.904
329.880,3926.698,2873.294,691.289,0.000,83562.133,295.945
329.896,3926.819,2873.335,690.830,0.000,83582.601,295.945
329.913,3926.939,2873.395,691.498,0.000,83586.996,295.945
329.930,3927.060,2873.534,692.196,0.000,83581.097,296.026
329.946,3927.181,2873.594,691.897,0.000,83552.343,295.822
329.963,3927.302,2873.744,691.448,0.000,83599.790,295.768
329.980,3927.422,2873.854,691.448,0.000,83576.956,296.067
329.996,3927.540,2873.884,691.797,0.000,83551.940,295.904
330.013,3927.661,2874.194,691.857,0.000,83591.195,295.904
330.030,3927.782,2874.344,690.650,0.000,83566.449,295.768
330.046,3927.903,2874.404,691.638,0.000,83596.117,295.863
330.063,3928.023,2874.504,690.969,0.000,83587.053,295.863
330.080,3928.144,2874.555,691.059,0.000,83610.974,296.026
330.096,3928.264,2874.635,691.498,0.000,83593.651,295.904
330.113,3928.386,2874.786,691.428,0.000,83584.261,296.108
330.130,3928.506,2874.975,692.565,0.000,83558.066,295.863
330.146,3928.626,2874.986,691.997,0.000,83606.422,295.945
330.163,3928.747,2875.223,690.461,0.000,83624.201,295.945
330.180,3928.867,2875.344,691.239,0.000,83588.534,295.904
330.196,3928.988,2875.443,691.402,0.000,83578.683,295.768
330.213,3929.107,2875.544,691.339,0.000,83599.319,295.863
330.230,3929.228,2875.654,691.339,0.000,83587.895,295.863
330.246,3929.348,2875.744,692.426,0.000,83587.745,295.863
330.263,3929.468,2875.964,691.029,0.000,83587.512,295.822
330.280,3929.589,2876.085,691.119,0.000,83588.929,295.904
330.296,3929.710,2876.265,691.349,0.000,83582.597,295.904
330.313,3929.831,2876.195,692.366,0.000,83615.018,295.904
330.330,3929.951,2876.435,692.655,0.000,83616.791,295.945
330.346,3930.072,2876.485,690.611,0.000,83616.896,295.904
330.363,3930.191,2876.614,690.920,0.000,83592.581,295.945
330.380,3930.314,2876.714,691.767,0.000,83597.359,295.904
330.396,3930.432,2876.804,690.870,0.000,83591.952,295.863
330.413,3930.552,2876.993,691.262,0.000,83616.933,295.945
330.430,3930.674,2877.163,691.069,0.000,83598.931,295.822
330.446,3930.794,2877.194,691.847,0.000,83609.217,295.904
330.463,3930.915,2877.314,691.259,0.000,83600.345,295.945
330.480,3931.035,2877.464,691.827,0.000,83584.184,295.985
330.496,3931.156,2877.574,691.827,0.000,83617.129,295.863
330.513,3931.276,2877.624,692.236,0.000,83607.103,295.904
330.530,3931.397,2877.714,692.077,0.000,83613.091,295.904
330.546,3931.517,2877.854,692.097,0.000,83613.150,295.985
330.563,3931.638,2878.065,692.077,0.000,83616.228,295.863
330.580,3931.759,2878.055,691.887,0.000,83612.243,295.904
330.596,3931.879,2878.185,692.645,0.000,83617.253,295.822
330.613,3932.000,2878.395,692.131,0.000,83633.887,295.863
330.630,3932.120,2878.385,692.176,0.000,83627.401,295.822
330.646,3932.242,2878.692,692.147,0.000,83615.653,295.863
330.663,3932.360,2878.704,692.077,0.000,83615.364,295.904
330.680,3932.481,2878.764,691.897,0.000,83604.303,295.863
330.696,3932.601,2879.043,690.860,0.000,83616.275,295.904
330.713,3932.721,2879.014,691.758,0.000,83612.345,295.904
330.730,3932.842,2879.233,690.780,0.000,83621.234,295.863
330.746,3932.962,2879.293,691.179,0.000,83619.890,295.863
330.763,3933.083,2879.403,691.179,0.000,83618.666,296.067
330.780,3933.204,2879.503,692.486,0.000,83595.528,295.863
330.796,3933.325,2879.565,691.899,0.000,83580.204,295.863
330.813,3933.445,2879.675,692.037,0.000,83614.090,295.863
330.830,3933.566,2879.745,692.555,0.000,83627.292,295.904
330.846,3933.686,2879.964,692.107,0.000,83639.693,295.822
330.863,3933.807,2880.094,690.750,0.000,83647.929,295.904
330.880,3933.928,2880.185,691.229,0.000,83603.671,296.026
330.896,3934.048,2880.443,691.329,0.000,83644.556,295.904
330.913,3934.169,2880.533,691.788,0.000,83649.637,295.822
330.930,3934.289,2880.593,691.555,0.000,83646.117,295.822
330.946,3934.408,2880.743,691.439,0.000,83647.350,295.768
330.963,3934.530,2880.843,691.100,0.000,83641.922,295.945
330.980,3934.649,2880.913,692.346,0.000,83650.846,295.863
330.996,3934.770,2881.044,691.768,0.000,83624.949,295.904
331.013,3934.890,2881.144,692.246,0.000,83633.581,295.985
331.030,3935.011,2881.324,692.147,0.000,83643.571,296.026
331.046,3935.131,2881.434,692.147,0.000,83622.981,295.904
331.063,3935.252,2881.534,692.147,0.000,83626.125,295.822
331.080,3935.372,2881.564,691.548,0.000,83644.996,295.863
331.096,3935.493,2881.755,691.678,0.000,83628.488,295.822
331.113,3935.614,2881.865,691.588,0.000,83634.132,296.067
331.130,3935.734,2881.985,691.907,0.000,83659.255,296.067
331.146,3935.855,2882.125,690.920,0.000,83623.257,295.863
331.163,3935.975,2882.105,692.605,0.000,83624.432,295.904
331.180,3936.096,2882.303,692.496,0.000,83643.875,295.904
331.196,3936.216,2882.444,691.977,0.000,83671.228,295.822
331.213,3936.336,2882.683,692.049,0.000,83637.545,295.822
331.230,3936.456,2882.714,691.987,0.000,83648.243,295.727
331.246,3936.576,2882.754,691.758,0.000,83655.223,295.863
331.263,3936.697,2882.804,692.446,0.000,83675.023,295.822
331.280,3936.818,2883.025,692.001,0.000,83664.253,295.822
331.296,3936.939,2883.135,692.001,0.000,83638.775,295.768
331.313,3937.059,2883.275,691.668,0.000,83671.247,295.727
331.330,3937.180,2883.245,692.117,0.000,83693.217,295.768
331.346,3937.300,2883.415,692.296,0.000,83648.266,295.863
331.363,3937.421,2883.555,692.496,0.000,83640.892,295.822
331.380,3937.542,2883.706,692.645,0.000,83644.769,295.985
331.396,3937.663,2883.863,692.985,0.000,83652.880,295.985
331.413,3937.783,2884.113,691.798,0.000,83650.687,295.945
331.430,3937.901,2884.044,691.409,0.000,83647.983,295.904
331.446,3938.022,2884.183,692.476,0.000,83665.579,295.945
331.463,3938.142,2884.384,692.057,0.000,83668.066,295.945
331.480,3938.264,2884.443,693.044,0.000,83643.873,295.646
331.496,3938.384,2884.514,691.309,0.000,83662.359,295.945
331.513,3938.505,2884.644,691.170,0.000,83641.286,295.768
331.530,3938.625,2884.774,691.788,0.000,83647.200,296.026
331.546,3938.745,2884.924,692.506,0.000,83656.222,295.863
331.563,3938.866,2885.034,692.506,0.000,83645.513,295.822
331.580,3938.986,2885.144,692.376,0.000,83658.331,295.863
331.596,3939.108,2885.305,691.648,0.000,83654.443,295.863
331.613,3939.228,2885.355,692.057,0.000,83673.971,295.985
331.630,3939.349,2885.445,692.162,0.000,83653.055,295.904
331.646,3939.469,2885.465,692.237,0.000,83656.219,295.863
331.663,3939.590,2885.694,691.977,0.000,83671.517,295.863
331.680,3939.710,2885.804,692.576,0.000,83651.071,295.904
331.696,3939.832,2885.894,692.426,0.000,83680.024,295.822
331.713,3939.952,2886.124,691.918,0.000,83644.004,295.863
331.730,3940.070,2886.174,692.214,0.000,83642.152,295.904
331.746,3940.191,2886.324,691.938,0.000,83629.801,295.863
331.763,3940.311,2886.505,691.439,0.000,83658.250,295.822
331.780,3940.433,2886.475,691.436,0.000,83668.954,295.945
331.796,3940.553,2886.585,691.436,0.000,83668.014,295.822
331.813,3940.674,2886.785,691.299,0.000,83680.511,296.026
331.830,3940.794,2886.935,690.781,0.000,83697.157,295.768
331.846,3940.914,2887.026,691.564,0.000,83672.085,295.985
331.863,3941.036,2887.116,692.287,0.000,83644.752,295.863
331.880,3941.156,2887.254,691.898,0.000,83657.227,295.945
331.896,3941.277,2887.423,691.955,0.000,83669.933,295.727
331.913,3941.397,2887.543,691.772,0.000,83702.286,295.863
331.930,3941.518,2887.574,691.878,0.000,83677.014,295.945
331.946,3941.638,2887.615,692.117,0.000,83684.329,295.904
331.963,3941.759,2887.795,691.160,0.000,83685.863,295.863
331.980,3941.879,2887.875,691.987,0.000,83657.035,296.067
331.996,3941.998,2888.035,691.958,0.000,83669.172,295.727
332.013,3942.119,2888.125,692.037,0.000,83658.787,295.945
332.030,3942.239,2888.205,692.486,0.000,83655.793,295.822
332.046,3942.360,2888.424,691.928,0.000,83678.376,295.985
332.063,3942.480,2888.505,692.636,0.000,83667.390,295.863
332.080,3942.602,2888.615,692.636,0.000,83679.711,295.687
332.096,3942.722,2888.676,692.436,0.000,83666.853,295.863
332.113,3942.842,2888.806,691.798,0.000,83671.951,295.904
332.130,3942.963,2888.906,692.127,0.000,83658.790,295.945
332.146,3943.083,2889.065,691.040,0.000,83671.046,295.822
332.163,3943.204,2889.155,692.317,0.000,83670.544,295.945
332.180,3943.324,2889.216,692.536,0.000,83660.014,295.863
332.196,3943.446,2889.394,692.008,0.000,83684.531,295.904
332.213,3943.566,2889.475,692.815,0.000,83671.107,295.822
332.230,3943.687,2889.585,692.566,0.000,83677.891,295.985
332.246,3943.805,2889.764,692.028,0.000,83691.756,295.687
332.263,3943.926,2889.874,691.419,0.000,83695.294,296.108
332.280,3944.047,2890.045,692.038,0.000,83685.253,295.863
332.296,3944.167,2890.245,691.210,0.000,83684.428,295.945
332.313,3944.288,2890.285,691.818,0.000,83667.874,295.863
332.330,3944.408,2890.285,691.888,0.000,83683.476,295.863
332.346,3944.529,2890.395,691.888,0.000,83678.183,295.822
332.363,3944.649,2890.555,692.137,0.000,83669.707,296.026
332.380,3944.770,2890.735,692.157,0.000,83694.278,295.687
332.396,3944.890,2890.836,692.327,0.000,83680.139,295.822
332.413,3945.010,2890.896,691.808,0.000,83682.587,295.863
332.430,3945.131,2891.156,691.838,0.000,83697.601,296.026
332.446,3945.252,2891.186,692.486,0.000,83688.646,295.768
332.463,3945.373,2891.244,691.908,0.000,83679.685,295.945
332.480,3945.493,2891.465,692.327,0.000,83696.075,295.945
332.496,3945.612,2891.644,691.749,0.000,83687.599,295.985
332.513,3945.733,2891.605,691.788,0.000,83686.822,295.863
332.530,3945.853,2891.735,692.097,0.000,83676.601,295.904
332.546,3945.974,2891.895,691.998,0.000,83689.389,295.768
332.563,3946.094,2892.015,691.689,0.000,83700.696,295.904
332.580,3946.215,2892.116,692.407,0.000,83675.496,295.822
332.596,3946.335,2892.226,692.407,0.000,83681.046,295.904
332.613,3946.457,2892.395,692.137,0.000,83689.566,295.768
332.630,3946.577,2892.466,693.205,0.000,83683.451,295.768
332.646,3946.698,2892.506,692.541,0.000,83699.820,295.822
332.663,3946.818,2892.656,692.048,0.000,83707.105,295.863
332.680,3946.938,2892.797,692.806,0.000,83704.081,295.904
332.696,3947.058,2892.974,692.167,0.000,83649.935,295.863
332.713,3947.178,2893.035,692.915,0.000,83710.620,295.822
332.730,3947.299,2893.205,692.227,0.000,83689.343,295.863
332.746,3947.420,2893.305,691.928,0.000,83689.590,295.945
332.763,3947.541,2893.415,690.981,0.000,83670.202,295.863
332.780,3947.661,2893.555,691.380,0.000,83713.782,295.768
332.796,3947.782,2893.546,692.536,0.000,83718.738,295.727
332.813,3947.902,2893.805,692.018,0.000,83694.010,295.727
332.830,3948.022,2893.955,691.988,0.000,83718.220,295.727
332.846,3948.143,2893.955,692.885,0.000,83689.728,295.945
332.863,3948.264,2894.065,692.885,0.000,83699.479,295.822
332.880,3948.385,2894.175,691.818,0.000,83692.880,295.904
332.896,3948.505,2894.324,691.729,0.000,83692.407,295.863
332.913,3948.626,2894.355,692.367,0.000,83711.248,295.904
332.930,3948.746,2894.594,691.808,0.000,83687.043,295.863
332.946,3948.867,2894.664,692.267,0.000,83703.835,295.904
332.963,3948.986,2894.864,692.028,0.000,83698.034,295.768
332.980,3949.106,2894.814,692.237,0.000,83677.138,295.863
332.996,3949.227,2895.014,692.028,0.000,83710.230,295.822
333.013,3949.347,2895.084,692.447,0.000,83694.011,295.945
333.030,3949.468,2895.245,692.246,0.000,83692.164,295.904
333.046,3949.588,2895.415,691.799,0.000,83709.623,295.822
333.063,3949.709,2895.405,692.806,0.000,83679.127,295.863
333.080,3949.830,2895.505,692.387,0.000,83708.803,295.945
333.096,3949.951,2895.615,692.387,0.000,83704.198,295.945
333.113,3950.071,2895.855,691.818,0.000,83693.582,295.904
333.130,3950.191,2895.936,692.656,0.000,83707.385,295.904
333.146,3950.312,2895.966,693.165,0.000,83703.839,295.904
333.163,3950.432,2896.116,692.417,0.000,83673.388,295.904
333.180,3950.553,2896.326,692.596,0.000,83708.332,295.822
333.196,3950.673,2896.336,692.197,0.000,83720.414,295.822
333.213,3950.795,2896.516,692.387,0.000,83723.065,295.822
333.230,3950.915,2896.555,692.876,0.000,83688.552,295.822
333.246,3951.033,2896.755,692.576,0.000,83714.543,295.768
333.263,3951.155,2896.865,691.599,0.000,83725.075,295.904
333.280,3951.275,2896.955,691.599,0.000,83708.227,295.904
333.296,3951.396,2897.224,692.846,0.000,83714.865,295.863
333.313,3951.516,2897.205,691.988,0.000,83689.689,295.904
333.330,3951.637,2897.286,692.556,0.000,83703.322,295.904
333.346,3951.757,2897.525,693.005,0.000,83696.762,295.768
333.363,3951.878,2897.635,693.005,0.000,83701.365,295.904
333.380,3951.998,2897.745,691.729,0.000,83700.458,295.822
333.396,3952.118,2897.806,692.138,0.000,83697.307,295.863
333.413,3952.240,2898.005,692.676,0.000,83708.708,295.822
333.430,3952.360,2898.046,693.185,0.000,83695.917,295.904
333.446,3952.481,2898.164,691.659,0.000,83686.986,295.904
333.463,3952.601,2898.274,691.829,0.000,83709.086,295.768
333.480,3952.722,2898.295,692.128,0.000,83715.995,295.904
333.496,3952.841,2898.524,691.907,0.000,83715.178,295.768
333.513,3952.962,2898.655,691.839,0.000,83716.570,295.945
333.530,3953.083,2898.715,691.749,0.000,83709.133,295.768
333.546,3953.203,2898.905,692.377,0.000,83709.786,295.768
333.563,3953.324,2898.906,692.237,0.000,83705.462,295.863
333.580,3953.444,2899.086,692.397,0.000,83705.526,295.904
333.596,3953.566,2899.186,691.809,0.000,83698.616,295.822
333.613,3953.684,2899.295,691.809,0.000,83689.405,295.904
333.630,3953.805,2899.455,692.238,0.000,83710.591,295.727
333.646,3953.926,2899.595,692.028,0.000,83683.255,295.863
333.663,3954.047,2899.665,692.866,0.000,83732.853,295.904
333.680,3954.166,2899.805,693.255,0.000,83721.615,295.863
333.696,3954.286,2899.875,692.317,0.000,83723.634,295.822
333.713,3954.407,2900.036,692.098,0.000,83709.245,295.945
333.730,3954.528,2900.126,693.005,0.000,83730.075,295.822
333.746,3954.649,2900.306,692.796,0.000,83718.017,295.985
333.763,3954.769,2900.306,692.607,0.000,83729.327,295.768
333.780,3954.890,2900.506,693.095,0.000,83719.107,295.768
333.796,3955.010,2900.576,692.756,0.000,83722.059,295.863
333.813,3955.130,2900.725,692.597,0.000,83729.019,295.727
333.830,3955.252,2900.715,692.816,0.000,83717.802,295.727
333.846,3955.372,2900.875,691.869,0.000,83703.783,295.863
333.863,3955.493,2901.015,692.553,0.000,83710.246,295.863
333.880,3955.613,2901.175,691.909,0.000,83695.058,295.727
333.896,3955.734,2901.285,691.909,0.000,83722.019,295.904
333.913,3955.852,2901.465,692.856,0.000,83712.277,295.822
333.930,3955.972,2901.425,693.205,0.000,83714.627,295.727
333.946,3956.094,2901.616,692.068,0.000,83750.111,295.822
333.963,3956.214,2901.626,692.088,0.000,83716.832,295.822
333.980,3956.335,2901.866,693.385,0.000,83727.321,295.646
333.996,3956.455,2901.956,692.547,0.000,83729.134,295.945
334.013,3956.576,2902.106,692.008,0.000,83713.178,295.945
334.030,3956.696,2902.275,691.909,0.000,83739.193,295.863
334.046,3956.818,2902.296,691.879,0.000,83731.674,295.822
334.063,3956.938,2902.386,692.307,0.000,83712.492,295.904
334.080,3957.059,2902.645,692.477,0.000,83726.022,295.822
334.096,3957.179,2902.796,692.806,0.000,83743.149,295.904
334.113,3957.299,2902.866,692.098,0.000,83725.717,295.863
334.130,3957.420,2902.807,691.879,0.000,83737.653,295.985
334.146,3957.540,2903.017,692.926,0.000,83737.833,295.768
334.163,3957.662,2903.125,692.926,0.000,83713.601,295.904
334.180,3957.780,2903.255,691.450,0.000,83725.567,295.727
334.196,3957.901,2903.316,692.547,0.000,83715.982,295.945
334.213,3958.021,2903.505,692.278,0.000,83721.044,295.863
334.230,3958.142,2903.546,691.885,0.000,83695.193,295.646
334.246,3958.263,2903.725,691.510,0.000,83723.447,295.985
334.263,3958.383,2903.766,691.570,0.000,83736.359,295.727
334.280,3958.504,2903.896,691.769,0.000,83740.789,295.904
334.296,3958.624,2904.085,691.895,0.000,83735.941,295.945
334.313,3958.745,2904.275,692.358,0.000,83729.251,295.687
334.330,3958.865,2904.356,691.949,0.000,83733.105,295.985
334.346,3958.986,2904.386,692.328,0.000,83712.048,295.904
334.363,3959.106,2904.616,693.006,0.000,83735.123,295.863
334.380,3959.228,2904.626,692.607,0.000,83748.678,295.768
334.396,3959.348,2904.746,691.949,0.000,83772.981,295.945
334.413,3959.468,2904.795,692.018,0.000,83740.975,295.863
334.430,3959.589,2904.935,693.245,0.000,83734.245,295.985
334.446,3959.709,2905.105,692.637,0.000,83742.178,295.822
334.463,3959.831,2905.215,692.637,0.000,83716.995,295.822
334.480,3959.949,2905.245,692.484,0.000,83731.430,295.945
334.496,3960.070,2905.475,692.756,0.000,83746.572,295.768
334.513,3960.190,2905.505,691.949,0.000,83721.687,295.904
334.530,3960.310,2905.666,691.959,0.000,83747.592,295.985
